33500,0.0104002
33600,0.0102365
33700,0.0100756
33800,0.00991734
33900,0.00976181
34000,0.00960889
34100,0.00945855
34200,0.00931073
34300,0.0091654
34400,0.0090225
34500,0.008882
34600,0.00874385
34700,0.008608
34800,0.00847443
34900,0.00834308
35000,0.00821392
35100,0.00808691
35200,0.00796201
35300,0.00783918
35400,0.00771839
35500,0.00759959
35600,0.00748277
35700,0.00736787
35800,0.00725486
35900,0.00714372
36000,0.00703441
36100,0.0069269
36200,0.00682115
36300,0.00671714
36400,0.00661483
36500,0.00651419
36600,0.0064152
36700,0.00631783
36800,0.00622205
36900,0.00612782
37000,0.00603513
37100,0.00594394
37200,0.00585424
37300,0.00576599
37400,0.00567917
37500,0.00559375
37600,0.00550972
37700,0.00542704
37800,0.00534569
37900,0.00526566
38000,0.00518691
38100,0.00510943
38200,0.00503319
38300,0.00495817
38400,0.00488436
38500,0.00481172
38600,0.00474025
38700,0.00466992
38800,0.00460071
38900,0.0045326
39000,0.00446557
39100,0.00439961
39200,0.0043347
39300,0.00427081
39400,0.00420794
39500,0.00414606
39600,0.00408516
39700,0.00402522
39800,0.00396623
39900,0.00390816
40000,0.00385101
40100,0.00379476
40200,0.00373939
40300,0.00368488
40400,0.00363123
40500,0.00357842
40600,0.00352644
40700,0.00347527
40800,0.00342489
40900,0.0033753
41000,0.00332648
41100,0.00327842
41200,0.00323111
41300,0.00318453
41400,0.00313867
41500,0.00309352
41600,0.00304907
41700,0.00300531
41800,0.00296222
41900,0.00291979
42000,0.00287802
42100,0.00283689
42200,0.00279639
42300,0.00275651
42400,0.00271725
42500,0.00267858
42600,0.00264051
42700,0.00260302
42800,0.00256609
42900,0.00252974
43000,0.00249393
43100,0.00245867
43200,0.00242395
43300,0.00238975
43400,0.00235607
43500,0.00232291
43600,0.00229024
43700,0.00225807
43800,0.00222638
43900,0.00219517
44000,0.00216443
44100,0.00213415
44200,0.00210433
44300,0.00207496
44400,0.00204602
44500,0.00201752
44600,0.00198945
44700,0.0019618
44800,0.00193456
44900,0.00190772
45000,0.00188129
45100,0.00185525
45200,0.0018296
45300,0.00180432
45400,0.00177943
45500,0.0017549
45600,0.00173074
45700,0.00170693
45800,0.00168348
45900,0.00166037
46000,0.0016376
46100,0.00161517
46200,0.00159307
46300,0.00157129
46400,0.00154983
46500,0.00152869
46600,0.00150786
46700,0.00148733
46800,0.0014671
46900,0.00144717
47000,0.00142753
47100,0.00140963
47200,0.00139195
47300,0.00137449
47400,0.00135725
47500,0.00134022
47600,0.00132341
47700,0.00130681
47800,0.00129042
47900,0.00127423
48000,0.00125825
48100,0.00124247
48200,0.00122688
48300,0.00121149
48400,0.0011963
48500,0.00118129
48600,0.00116647
48700,0.00115184
48800,0.00113739
48900,0.00112313
49000,0.00110904
49100,0.00109513
49200,0.00108139
49300,0.00106783
49400,0.00105443
49500,0.00104121
49600,0.00102815
49700,0.00101525
49800,0.00100252
49900,0.000989942
50000,0.000977525
50100,0.000965264
50200,0.000953156
50300,0.0009412
50400,0.000929395
50500,0.000917737
50600,0.000906225
50700,0.000894858
50800,0.000883634
50900,0.00087255
51000,0.000861606
51100,0.000851674
51200,0.000841846
51300,0.000832122
51400,0.0008225
51500,0.00081298
51600,0.00080356
51700,0.00079424
51800,0.000785018
51900,0.000775894
52000,0.000766867
52100,0.000757935
52200,0.000749098
52300,0.000740355
52400,0.000731705
52500,0.000723147
52600,0.000714681
52700,0.000706305
52800,0.000698018
52900,0.00068982
53000,0.00068171
53100,0.000673687
53200,0.000665749
53300,0.000657897
53400,0.00065013
53500,0.000642446
53600,0.000634845
53700,0.000627326
53800,0.000619888
53900,0.00061253
54000,0.000605252
54100,0.000598053
54200,0.000590932
54300,0.000583888
54400,0.000576921
54500,0.00057003
54600,0.000563214
54700,0.000556472
54800,0.000549803
54900,0.000543208
55000,0.000536684
55100,0.000530232
55200,0.000523851
55300,0.000517539
55400,0.000511298
55500,0.000505124
55600,0.000499019
55700,0.000492981
55800,0.000487009
55900,0.000481104
56000,0.000475263
56100,0.000469488
56200,0.000463776
56300,0.000458128
56400,0.000452542
56500,0.000447019
56600,0.000441557
56700,0.000436156
56800,0.000430815
56900,0.000425534
57000,0.000420311
57100,0.000415147
57200,0.000410041
57300,0.000404993
57400,0.000400001
57500,0.000395065
57600,0.000390184
57700,0.000385359
57800,0.000380588
57900,0.000375871
58000,0.000371207
58100,0.000366596
58200,0.000362037
58300,0.000357529
58400,0.000353073
58500,0.000348668
58600,0.000344313
58700,0.000340007
58800,0.00033575
58900,0.000331542
59000,0.000327382
59100,0.00032327
59200,0.000319205
59300,0.000315186
59400,0.000311214
59500,0.000307287
59600,0.000303405
59700,0.000299568
59800,0.000295775
59900,0.000292027
60000,0.000288321
60100,0.000284658
60200,0.000281038
60300,0.000277459
60400,0.000273923
60500,0.000270427
60600,0.000266972
60700,0.000263557
60800,0.000260182
60900,0.000256847
61000,0.00025355
61100,0.000250292
61200,0.000247072
61300,0.00024389
61400,0.000240746
61500,0.000237638
61600,0.000234567
61700,0.000231532
61800,0.000228533
61900,0.000225569
62000,0.00022264
62100,0.000219746
62200,0.000216886
62300,0.000214061
62400,0.000211268
62500,0.000208509
62600,0.000205783
62700,0.00020309
62800,0.000200428
62900,0.000197798
63000,0.0001952
63100,0.000192633
63200,0.000190097
63300,0.000187591
63400,0.000185115
63500,0.000182669
63600,0.000180253
63700,0.000177865
63800,0.000175507
63900,0.000173177
64000,0.000170875
64100,0.000168601
64200,0.000166355
64300,0.000164136
64400,0.000161944
64500,0.000159778
64600,0.000157639
64700,0.000155527
64800,0.00015344
